companyId,positionLables,industryLables,businessZones,positionId,positionName,createTime,positionAdvantage,salary,workYear,education,city,jobNature,industryField,companyShortName,companySize,financeStage,companyLabelList,district,companyFullName,firstType,secondType,isSchoolJob,subwayline,stationname,linestaion,longitude,latitude,content,topSalary,bottomSalary,avgSalary,crateTime
5794,"{电商,广告营销,高级,运营}","{电商,广告营销,高级,运营}","{车公庙,沙头,下沙}",3565271,电商数据分析师,2018-04-12 11:21:05,五险一金,10k-15k,1-3年,本科,深圳,全职,电子商务,一加手机,500-2000人,未融资,"{五险一金,通讯津贴,带薪年假,节日礼物}",福田区,深圳市万普拉斯科技有限公司,运营/编辑/客服,运营,0,,,,113.993578,22.99368,岗位职责：1.为海外电商网站构建基础数据体系，基于分析模型，进行数据埋点规划；2.基于GoogleAnalytics及相关运营平台对官网日常电商业务数据进行监控和分析，输出报告；3.分析网站关键指标及用户行为路径，为推动优化网站交易流程、页面内容、交互设计等提供数据支撑，配合进行SEO优化；4.分析用户特征属性、消费行为习惯，挖掘用户线上消费需求；5.对全球电商活动进行数据及效果跟踪，为营销提供可靠的数据分析与决策支持；6.监控渠道投放效果，对广告系列、关键词进行分析，提出SEM优化建议；7.观测、收集海外电商行业数据，监测竞品运营推广情况。任职要求:1.本科及以上学历，电子商务或统计学相关专业优先，英语听说读写能力优秀；2.具有2年以上电商运营（数据分析方向）及海外SEM/SEO经验，了解海外推广渠道特性，熟悉电商网站数据分析模型；3.精通GoogleAnalytics，熟练掌握GTM部署，熟练使用数据统计分析工具，精通Excel，具有优秀的数据分析技能与报表呈现能力；4.逻辑能力强，具备数据敏感度及问题分析解决能力，有预判性思维；5.出色的沟通表达与跨团队协调能力。,15,10,12.5,2018-04-12 11:21:05
113884,"{专家,高级,中级,数据挖掘}",{},,4084489,大数据分析师,2018-04-12 11:20:36,"上市公司,高薪,清北团队,晋升快",20K-40K,3-5年,本科,北京,全职,移动互联网,天学网,500-2000人,上市公司,"{弹性工作,年度旅游,节日礼物,美女多}",海淀区,北京天学网教育科技股份有限公司,开发/测试/运维类,数据开发,0,10号线,长春桥,4号线大兴线_人民大学;4号线大兴线_海淀黄庄;10号线_苏州街;10号线_海淀黄庄;10号线_长春桥,116.30803,39.966577,岗位职责：1、负责大数据分析使用的数据的搜集和整理；2、对数据进行格式转换，生成需要的数据格式；3、参与对数据的清洗和分析工作。任职要求：1、掌握java语言，要求熟悉shell、scala、Python中的一种以上语言；2、熟悉Linux常用的命令，有Linux系统下开发的经验；3、能够安装和使用常用的关系和非关系数据库，例如：MySQL、Oracle、MongoDB、Cassandra、Redis等两项以上；4、有数据搜集和分析的经验优先；5、熟悉和使用过如下技术的优先：spark，Hadoop、Hive、Hbase、Map/Reduce，elasticsearch，kafka（或其他消息队列开源软件）；6、有如下数据挖掘算法经验的优先：决策树、朴素贝叶斯、SVM、推荐引擎、分类、聚类；7、精通或熟悉设计模式、统一建模语言（UML）、数据结构的优先；8、有自然语言处理、中文分词经验的优先。,40,20,30.0,2018-04-12 11:20:36
51298,"{高级,大数据,数据挖掘,统计,python}",{},"{上地,西二旗,马连洼}",3034508,数据分析工程师,2018-04-12 11:20:16,"六险一金,年底双薪,福利齐全,各种补贴",10k-20k,3-5年,本科,北京,全职,数据服务,思路,500-2000人,D轮及以上,"{带薪年假,定期体检,通讯津贴,五险一金}",海淀区,北京思路创新科技有限公司,产品/需求/项目类,数据分析,0,昌平线,上地,13号线_上地;13号线_西二旗;昌平线_西二旗,116.311202,40.0408,岗位职责：1、带领团队完成统计分析模型的建立，需求文档的撰写；2、带领团队负责数据处理、模型实现、算法选择、模型计算环境部署；任职要求：1、三年以上软件项目实施经验；能够带领团队进行中大型数据分析项目实施，包括业务需求理解，数据建模，数据处理，分析报告编写等数据分析咨询工作；2、熟悉常用的统计方法，例如假设检验、相关分析、聚类分析等；3、熟悉机器学习的方法，例如决策树、支持向量机、神经网络等；4、能够编程实现，了解R、Python，SPSS、SAS；4、具备一定的管理能力和管理经验；丰富的福利1、五险一金；2、在夏季，我们为每位员工准备了防暑降温福利；3、我们每年免费为员工进行一次全面的健康检查；4、我们为优秀的员工办理户口调迁，为非北京户籍的员工办理人才居住证。节日关怀1、国家节假日，我们为每位员工准备了福利；2、我们记得每位员工的生日，并为过生日的员工准备了精美礼品；3、员工结婚生子，我们也会送去祝福和礼品。,20,10,15.0,2018-04-12 11:20:16
62,{产品经理},{},,4240183,风险数据分析师,2018-04-12 14:22:15,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间,15k-30k,3-5年,本科,北京,全职,"移动互联网,数据服务",今日头条,2000人以上,C轮,"{扁平管理,弹性工作,大厨定制三餐,就近租房补贴}",海淀区,北京字节跳动科技有限公司,产品/需求/项目类,产品设计/需求分析,0,,,,39.971268,39.971268,职位职责：1、客户征信数据、交易数据、行为数据的挖掘和分析；2、制定风险管理策略，建立信用评级和风险定价模型；3、建立高质量的信用评估模型，并不断完善和优化模型；4、简历交易风控和反欺诈数据分析架构体系；5、负责风险平台数据库的搭建和管理。职位要求：1、统招本科及以上学历，统计学、应用数学、物理、运筹学、计算机科学、金融工程等相关专业优先；2、2年以上相关工作经验，熟悉常用数据挖掘算法，拥有数据建模实践经验者优先；3、熟悉Mysql或Oracle等常用数据库，能够应用R／Python／Java其中一种开发语言，熟悉SAS等数据分析工具；4、良好的沟通表达能力，能接受加班，能承受较大压力。,30,15,22.5,2018-04-12 14:22:15
110502,"{专家,总监,资深,高级,反作弊}",{},"{团结湖,三里屯,工体}",4334403,数据分析师（风控）,2018-04-12 11:32:35,"14薪,六险一金,弹性工作制,午餐晚餐",30k-45k,1-3年,本科,北京,全职,"移动互联网,金融",洋钱罐,150-500人,不需要融资,"{14薪,弹性工作,零食水果,午餐晚餐}",朝阳区,北京瓴岳信息技术有限公司,开发/测试/运维类,数据开发,0,10号线,团结湖,6号线_呼家楼;6号线_东大桥;10号线_农业展览馆;10号线_团结湖;10号线_呼家楼;10号线_金台夕照,116.460666,39.929746,岗位职责：1.监控各项业务数据指标，编制业务报告。2.紧密关注数据变化，及时发现背后原因。3.深入挖掘数据背后价值，提出业务发展建议。4.配合其他部门完成数据统计和分析工作。任职要求：1.统计、计算机相关专业本科以上学历2.具有3年以上从业经验；具有大型互联网公司、知名互联网金融公司工作经验优先。3.熟练使用SQL，掌握至少一种统计工具（SPSS、SAS、R等）；熟悉大数据挖掘、机器学习等相关技术优先。4.高度数据敏感性和优秀的逻辑分析能力，具有团队合作精神。,45,30,37.5,2018-04-12 11:32:35
451,"{高级,数据挖掘,hadoop,数据开发}",{},"{知春路,中关村,学院路}",3383235,数据分析开发工程师（北京）,2018-04-12 11:27:52,公司平台大，福利待遇好,16k-32k,3-5年,本科,北京,全职,"移动互联网 ,游戏",腾讯,2000人以上,上市公司,"{免费班车,成长空间,年度旅游,岗位晋升}",海淀区,腾讯科技(深圳)有限公司,开发/测试/运维类,数据开发,0,10号线,西土城,10号线_知春里;10号线_知春路;10号线_西土城;13号线_大钟寺;13号线_知春路,116.336997,39.977178,岗位职责：负责公司级内容平台的质量度量、竞品分析和原创生态支持岗位要求：1、精通统计分析基础知识，熟练掌握数据分析的体系流程与方法；2、具备较强的数据敏感度，能结合产品团队的需求完成建模分析，并输出高质量的分析报告；3、熟悉hadoop、spark、ES等分布式计算和存储平台，熟练使用hivesql、MR计算程序完成数据清洗、建模和结果输出4、熟悉shell、python、R等语言及相关库包，熟悉Linux/Unix平台上的开发环境；5、具备良好的沟通表能力和团队合作精神，有进取心和责任心，能承受一定强度的工作压力。,32,16,24.0,2018-04-12 11:27:52
15257,"{电商,软件开发,运营}","{电商,软件开发,运营}",{张江},4004557,高级数据分析师,2018-04-12 11:26:34,14薪；下午茶；健身房,15k-22k,3-5年,大专,上海,全职,"移动互联网,O2O",美味不用等,500-2000人,C轮,"{绩效奖金,股票期权,专项奖金,年底双薪}",浦东新区,美味不用等（上海）信息科技股份有限公司,开发/测试/运维类,软件开发,0,2号线,张江高科,2号线_金科路;2号线_张江高科,121.595067,31.204314,工作职责：1、针对电商用户、商户产品，通过数据分析进行数据价值挖掘，提供商户经营策略支持；2、完善和优化商户数据分析体系和数据报表体系，及时准确监控运营状况。3.通过对部门运营数据研究，提出改善运营质量的方法和建议，为部门决策提供支持;4、提供基于用户、商户的数据分析报告。任职资格：1、统计学、应用数学、计算机相关专业211本科及以上学历；2、熟练操作Excel、PPT，至少熟练一种SPSS、SAS、R等常用软件，有SQL相关经验者优先，；3、工作细致，责任心强，具备较强的学习能力及理解能力，团队合作意识强，善于沟通，能承担较强工作压力；4、两年以上互联网、电商网站、在线餐饮等数据相关岗位的工作经验。有撰写高质量数据分析报告经历者优先；5、3年以上工作经验。,22,15,18.5,2018-04-12 11:26:34
128065,"{金融,大数据}","{金融,大数据}","{科技园,科技园,大冲,大冲}",2428796,数据分析师,2018-04-12 11:25:08,"平台大,创新型,有挑战",15k-30k,3-5年,本科,深圳,全职,"企业服务,金融",深圳白骑士大数据有限公司,50-150人,A轮,"{专项奖金,大数据,反欺诈,带薪年假}",南山区,深圳白骑士大数据有限公司,技术,后端开发,0,1号线/罗宝线,深大,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.945856,22.545687,岗位职责：1.根据公司发展战略，提供数据支持或基于数据的解决方案；2.利用自有数据和可利用的外部数据，开发建立信用风险相关模型；3.基于用户行为数据数据，建立并优化用户画像模型；4.跟踪现有模型效果，及时升级模型版本，确保模型有效性。任职要求：1.本科及以上学历，有金融数据分析、数据挖据经验者优；2.熟练使用sql，熟练使用python，R语言，SPSS/SAS进行数据分析工作；3.具有良好的沟通能力，能够独立开展行业调研，数据分析，编写报告等工作；4.数据敏感度高，能承受一定工作压力。,30,15,22.5,2018-04-12 11:25:08
50702,"{电商,大数据,数据挖掘}","{电商,大数据,数据挖掘}",,4367183,高级数据分析师-用户研究,2018-04-12 11:22:15,"大平台,福利好",20k-30k,3-5年,本科,北京,全职,"移动互联网,O2O",美团点评,2000人以上,D轮及以上,"{技能培训,绩效奖金,岗位晋升,领导好}",朝阳区,北京三快在线科技有限公司,产品/需求/项目类,数据分析,0,,,,0.0,0.0,工作职责：1、负责用户分析，通过海量数据的挖掘和分析及调研，形成报告，支持战略规划。2、负责构建产品、运营及活动用户行为评估体系，通过数据分析对产品、运营、市场提出建议并推动实施；3、负责用户行为数据分析，通过监控及分析，推动产品改进，运营调整；4、负责构建用户数据模型，挖掘用户属性及用户喜好等需求，为个性化产品推荐提供支持；任职要求：1.重点本科学历，3-5年互联网数据分析相关经验。统计学、社会学、应用数学，计算机相关专业优先。2.SQL熟练，具备大数据用户分析方法论和经验3.熟练EXCELppt；熟练使用spss，r等专业分析工具，对数据挖掘机建模有深入理解和经验优先考虑。4.有电商，用户研究相关工作经验，了解电商关键指标。5.执行力强，学习能力强，团队协作意识和抗压能力。,30,20,25.0,2018-04-12 11:22:15
5794,"{移动互联网,数据挖掘,大数据,SQL,数据管理}","{移动互联网,数据挖掘,大数据,SQL,数据管理}","{车公庙,沙头,下沙}",3568870,ROM数据分析工程师,2018-04-12 11:21:05,"股票期权,丰厚年终奖,扁平化管理,多元化氛围",8k-15k,1-3年,本科,深圳,全职,电子商务,一加手机,500-2000人,未融资,"{五险一金,通讯津贴,带薪年假,节日礼物}",福田区,深圳市万普拉斯科技有限公司,开发/测试/运维类,数据开发,0,,,,113.993578,22.99368,岗位职责：1、负责撰写数据分析报告，对业务的现状、问题进行描述与分析，形成决策依据。2、负责ROM数据报表需求的收集、整理，报表设计、开发工作。3、负责ROM数据埋点工作，按照业务需求和埋点规范指导开发进行埋点工作，并验证埋点数据的准确性。4、保证ROM各项数据的准确性，检查ETL各环节的数据错误。任职要求：1、数据、统计学、计算机等相关专业本科以上学历。2、良好的逻辑思维能力。3、熟悉移动互联网产品开发流程。4、一年以上数据分析相关工作经验。5、熟练掌握sql/xshell/Python等工具。6、有团队精神，善于沟通协调解决问题。7、英文口语沟通流利者优先。,15,8,11.5,2018-04-12 11:21:05
51298,"{大数据,数据挖掘,R}",{},"{上地,清河,西北旺}",4060769,数据分析实习生,2018-04-12 11:20:16,有数据挖掘专家指导；转正；六险一金等,3k-5k,不限,硕士,北京,实习,数据服务,思路,500-2000人,D轮及以上,"{带薪年假,定期体检,通讯津贴,五险一金}",海淀区,北京思路创新科技有限公司,开发/测试/运维类,数据开发,1,昌平线,上地,13号线_上地;13号线_西二旗;昌平线_西二旗,116.311151,40.040791,"岗位职责：1、负责数据集成设计、数据问题处理、数据质量校验等数据实施工作；2、用统计、机器学习的方法，结合预测的天气状况，预报未来的空气污染物浓度；3、进行数据处理、模型实现、算法选择、模型计算环境部署和模型优化；任职要求：1、熟悉常用的统计方法，比如假设检验、相关分析、因子分析、主成分分析、聚类分析等；3、了解统计、机器学习，能用R或Python进行编程实现；4、熟悉数据库（DB2，oracle,SQLSERVER，一门以上）；表现优异者可以直接转正；有数据挖掘分析专家指导；",5,3,4.0,2018-04-12 11:20:16
358684,"{SPSS,用户研究}",{},"{梅园,陆家嘴,八佰伴}",4373367,数据分析,2018-04-12 11:19:48,"双休,五险一金",15k-30k,不限,大专,上海,全职,硬件,高澜节能,2000人以上,上市公司,"{""\""\""""}",浦东新区,广州高澜节能技术股份有限公司,产品/需求/项目类,数据分析,0,4号线,浦东大道,2号线_东昌路;2号线_陆家嘴;4号线_浦东大道;9号线_商城路,121.509994,31.234241,1、通过数据分析支持产品改进及新模式的探索；2、构建用户行为建模，支持个性化项目；3、构建数据评估体系；4、构建业务数据分析体系，帮助确定各项业务数据指标；5、负责用户行为数据分析，通过监控及分析，推动产品改进，运营调整；6、负责构建用户数据模型，挖掘用户属性及用户喜好等需求，为个性化产品推荐提供支持；7、负责构建产品、运营及活动用户行为评估体系，通过数据分析对产品、运营、市场提出建议并推动实施；8、负责用户行为调研，通过海量数据的挖掘和分析，形成报告，汇报给决策层，支持战略规划。,30,15,22.5,2018-04-12 11:19:48
3450,"{银行,风控,数据挖掘,sas}","{银行,风控,数据挖掘,sas}",,4371094,数据分析,2018-04-12 11:19:13,"六险一金,带薪年假,数据大牛,伙伴友好",15k-25k,3-5年,本科,北京,全职,金融,北京捷越联合,2000人以上,不需要融资,"{技能培训,节日礼物,岗位晋升,扁平管理}",东城区,北京捷越联合信息咨询有限公司,金融类,风控,0,,,,0.0,0.0,工作职责1、为风控建模或内部运营策略提供数据分析支持，为产品运营和内部流程提供数据支持；2、负责业务数据收集整理，对多种数据源的进行深度组合分析、挖掘、深度分析和建模，对相关数据进行深度挖掘分析；3、对公司内部数据架构进行评估和建议，从数据的角度推动公司内部流程管理，数据质量优化和数据库迭代建设；4.、深入理解业务，发现业务特征，进行衍生数据价值挖掘支持。任职资格1.全日制统招本科及以上学历，数学、统计、计算机、计量经济、数据挖掘、物理等理科专业；2.具备至少两年以上数据分析或挖掘经验，有互联网金融、银行零售信贷、信用卡、消费金融或数据与征信行业背景；3.MsOffice，SQL熟练，R、SAS、MatLab、Python精通一种或以上，可阅读英文文献；4.有金融、经济、银行专业背景优先；有相关行业评分模型数据分析、应用策略制定及自动化经验者优先。,25,15,20.0,2018-04-12 11:19:13
41823,"{总监,资深,BI,业务运营}",{},"{北苑,来广营,奥运村}",4387941,高级数据分析师,2018-04-12 11:17:56,"六险一金,绩效奖金,弹性作业,年底双薪",20k-40k,3-5年,本科,北京,全职,"O2O,生活服务",58到家,2000人以上,A轮,"{节日礼物,技能培训,股票期权,免费班车}",朝阳区,北京五八到家信息技术有限公司,产品/需求/项目类,数据分析,0,5号线,北苑路北,5号线_北苑路北;5号线_立水桥南,116.416728,40.039781,岗位职责：1.通过数据分析到家平台的商户质量和用户体验，指出问题、提出自己的建议、并推动改进；2.参与底层数据的建设，数据产品的开发，提升数据质量，搭建平台数据分析指标体系；3.支持平台事业群各部门的各类常规数据需求；任职要求：1.本科学历，3-5年以上数据分析经验，有O2O业务分析经验者优先；2.精通EXCEL、SQL、PPT，具备一定的统计学知识；3.数学、物理、经济、计算机等专业优先；工作地址,40,20,30.0,2018-04-12 11:17:56
436,"{资深,高级,专员,业务运营,大数据}",{},"{酒仙桥,大山子,将台路}",4102716,数据分析师,2018-04-12 11:17:43,核心业务，创新团队,20k-30k,3-5年,本科,北京,全职,"移动互联网,游戏",360,2000人以上,上市公司,{},朝阳区,奇虎360科技有限公司,产品/需求/项目类,数据分析,0,14号线东段,望京南,14号线东段_望京南;14号线东段_将台,116.49112801,39.98313206,职位描述：1、负责互联网产品的运营数据分析体系搭建；2、负责决策及市场数据模型、平台、产品的规划建设；3、参与构建各种分析模型，跟踪和分析运营数据，发现潜在的缺陷与机会，为业务决策提供数据支撑，并推进落地；任职要求：1、本科及以上学历；2、3年以上数据运营、数据分析工作经验；3、熟练使用SAS、SPSS、R、Excel等工具，了解常用数据挖掘方法和模型；4、对数据敏感；5、良好的逻辑分析能力和文字表达能力；6、良好的沟通交流、团队合作精神及项目管理能力；7、具备互联网行业项目经验者优先，具备hadoop+hive使用经验者优先，具备海量数据挖掘项目经验者优先；,30,20,25.0,2018-04-12 11:17:43
354766,"{专家,spark,hadoop}",{},{南坪},4352768,大数据分析师,2018-04-12 11:17:12,"有挑战,有前景,机会多",10k-15k,5-10年,大专,重庆,全职,"移动互联网,企业服务",锦禹云能源,15-50人,未融资,"{""\""\""""}",南岸区,重庆锦禹云能源科技有限公司,开发/测试/运维类,数据开发,0,3号线,铜元局,3号线_南坪;3号线_工贸;3号线_铜元局,106.555091,29.528184,岗位职责：1、负责大数据平台的设计和开发，数据仓库建模、数据预处理子系统的设计和开发；2、负责海量数据的处理、分析、挖掘；3、负责高并发、大存储的数据系统，实时计算处理系统的研发；4、负责大数据平台通用数据处理框架开发任职要求：1、本科及以上学历，计算机相关专业；2、有13年大数据或数据仓库项目经验，了解数据仓库相关理论知识；3、熟练掌握Hadoop及MapReduce应用开发，精通HBase、Hive、Pig、Storm等大数据开发工具者优先；4、精通SQL开发，精通Mysql、Oracle等关系型数据库中的一种；5、精通java开发；6、拥有memcache、redis、ehcache等cache开发经验，理解其原理和工作模式；7、熟悉Linux系统，具备shell、perl等脚本开发能力；8、学习能力强，喜欢研究新技术，有团队观念，具备独立解决问题的能力,15,10,12.5,2018-04-12 11:17:12
336,{高级},{},"{东圃,棠下,车陂}",4391477,ZBBU-数据分析师,2018-04-11 19:27:01,"年终奖,发展空间大,员工旅游,绩效奖金",15k-30k,3-5年,本科,广州,全职,"移动互联网,文化娱乐",酷狗音乐,500-2000人,不需要融资,"{技能培训,节日礼物,年底双薪,带薪年假}",天河区,广州酷狗计算机科技有限公司,开发/测试/运维类,数据开发,0,4号线,车陂南,4号线_车陂;4号线_车陂南;5号线_科韵路;5号线_车陂南,113.386281,23.119266,工作职责:1、负责产品相关场景的数据体系建设和维护，并对细分人群用户画像、生命周期等数据进行分析并输出对应策略和建议；2、快速响应数据需求，通过现有的数据系统和提数平台获取数据并输出数据模型和分析报告；3、负责日常业务数据指标的梳理和监控，推进业务报表和数据监控自动化产品的落地；4、通过专题分析，定期对业务问题进行深入探讨，为运营决策、产品方向、营销策略提供数据支持；5、优化现有数据内容输出的流程，提升数据监控和相关数据运营的效率和精准性；6、形成一套完整有效的数据分析方法论，并在团队内进行分享和互动。任职资格:1、三年或以上互联网数据运营或数据分析从业经历，统计、数学、计算机专业等本科以上学历；2、具有扎实的统计学、数据分析、数据挖掘基础。熟练掌握HIVE、SQL等相关数据提取工具技能，可熟练通过SQL独立完成相应数据分析需求，熟练掌握至少一种数据分析工具（SPSS、Python、R等），有一定的编程功底；3、有不少2年的模型构建实操经验，丰富的数据模型建立和数据化运营经验，能够搭建根据业务数据和场景需求的定制化指数模型。熟悉决策树、聚类、逻辑回归，关联分析、SVM，贝叶斯等数据挖掘算法优先；4、有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目。,30,15,22.5,2018-04-11 19:27:01
165980,{},{},"{小关,亚运村,北苑}",4177192,产品数据分析师J10026,2018-04-12 11:16:59,"六险一金,年终分红,绩效奖金,节日福利",18k-30k,不限,本科,北京,全职,"移动互联网,金融",包银消费金融,150-500人,不需要融资,"{年底双薪,年终分红,定期体检,带薪年假}",朝阳区,包头市包银消费金融股份有限公司,产品/需求/项目类,数据分析,0,10号线,惠新西街南口,5号线_惠新西街南口;5号线_惠新西街北口;10号线_惠新西街南口,116.418003,39.989574,工作职责:1、深入理解产品和用户，对产品有良好的理解能力，对消费金融产品和用户有一定的认知；2、分析业务部门实际需求，规划、推进报表系统的建设及维护；3、通过数据挖掘和统计报表，提升业务部门运营数据的透明度，提升运营效率；4、针对产品运营的监控和分析，制定监控指标和维护报表体系，支持对产品的不断优化。5、根据业务的问题和场景，抽象数据产品方案，帮助大数据在互联网金融各领域内的应用，如用户行为分析、风险控制、个性化推荐等；任职资格:1、本科及以上学历，3年以上互联网数据分析经验；2、对数据敏感，能从数据中发现问题、解决问题3、有清晰缜密的逻辑思维能力、独立的分析调研能力4、熟悉互联网行业，有良好的沟通能力，思维活跃，善于解决问题；5、熟练使用SQL，Golang，Python语言；6、有金融相关数据产品经验优先。,30,18,24.0,2018-04-12 11:16:59
124159,"{游戏,数据挖掘,数值}","{游戏,数据挖掘,数值}","{打浦桥,五里桥}",4384814,游戏数据分析师,2018-04-12 11:16:06,"弹性工作,带薪年假,晋升空间",8k-10k,1-3年,本科,上海,全职,"移动互联网,文化娱乐",新番资本,50-150人,不需要融资,{},黄浦区,上海新番网络科技有限公司,产品/需求/项目类,数据分析,0,4号线,嘉善路,4号线_鲁班路;4号线_大木桥路;9号线_马当路;9号线_打浦桥;9号线_嘉善路;12号线_大木桥路;12号线_嘉善路;13号线_马当路;13号线_世博会博物馆,121.47084,31.197798,"职位描述：1、分析电竞游戏的数值模型、对电竞领域的数据进行分析建模和挖掘；2、负责移动终端游戏数据分析体系的不断优化及沉淀；3、负责电竞周边竞猜、经营养成类游戏的数据策划；4、负责公司电竞战队数据整理及分析；5、负责研究、分析MOBA类游戏的游戏数据、比赛及选手数据。任职要求：1、本科以上学历,统计学/数学/计算机专业优先；2、游戏数据经验1年以上,精通各类MOBA类游戏；3、有使用Python进行数据建模经验，具备良好的逻辑思考和分析能力，熟悉数据收集、数据分析、数据建模和数据挖掘方法，熟练运用各项数据分析方法和工具；4、资深游戏玩家，热爱游戏行业，对互联网快速变革高度敏感。",10,8,9.0,2018-04-12 11:16:06
62,{},{},,3908118,高级数据分析师,2018-04-12 14:22:10,六险一金，弹性工作，免费三餐，租房补贴，扁平管理，过亿用户，职业大牛,15k-30k,3-5年,本科,北京,全职,"移动互联网,数据服务",今日头条,2000人以上,C轮,"{扁平管理,弹性工作,大厨定制三餐,就近租房补贴}",海淀区,北京字节跳动科技有限公司,产品/需求/项目类,数据分析,0,,,,39.971268,39.971268,职位职责：1、基于业务逻辑，建立业务数据模型，为团队提供反映产品和运营状况的数据报表；2、持续跟踪业务数据，监测业务发展态势，为业务指标异常提供预警、监测和解读；3、深入理解产品细节，推动基于对照试验的产品和策略迭代；4、结合行业数据、业界观点和市场趋势，为长期业务发展方向提供战略层面的意见和建议。职位要求：1、本科以上学历；2、对数据敏感，逻辑严谨，责任心强，工作自驱，擅长沟通；3、有互联网或咨询从业经验，对互联网产品兴趣浓厚，深入理解业务逻辑；4、受过基本的统计学训练，有一定的数据库语言基础，熟悉sql；5、熟练使用excel、SPSS等数据分析和统计分析工具；6、R/Python/Tableau熟练使用者有加分。,30,15,22.5,2018-04-12 14:22:10
110502,"{专家,总监,资深,高级,反作弊}",{},"{团结湖,三里屯,工体}",4362624,数据分析经理,2018-04-12 11:32:35,"14薪,六险一金,弹性工作制,午餐晚餐",35k-45k,3-5年,本科,北京,全职,"移动互联网,金融",洋钱罐,150-500人,不需要融资,"{14薪,弹性工作,零食水果,午餐晚餐}",朝阳区,北京瓴岳信息技术有限公司,开发/测试/运维类,数据开发,0,10号线,团结湖,6号线_呼家楼;6号线_东大桥;10号线_农业展览馆;10号线_团结湖;10号线_呼家楼;10号线_金台夕照,116.460666,39.929746,岗位职责：1.监控各项业务数据指标，编制业务报告。2.紧密关注数据变化，及时发现背后原因。3.深入挖掘数据背后价值，提出业务发展建议。4.配合其他部门完成数据统计和分析工作。任职要求：1.统计、计算机相关专业本科以上学历2.具有3年以上从业经验；具有大型互联网公司、知名互联网金融公司工作经验优先。3.熟练使用SQL，掌握至少一种统计工具（SPSS、SAS、R等）；熟悉大数据挖掘、机器学习等相关技术优先。4.高度数据敏感性和优秀的逻辑分析能力，具有团队合作精神。,45,35,40.0,2018-04-12 11:32:35
451,"{媒体,商业,大数据,SPSS}","{媒体,商业,大数据,SPSS}","{知春路,中关村,学院路}",3095147,高级数据分析师,2018-04-12 11:27:52,腾讯福利待遇 海量数据,15k-30k,3-5年,硕士,北京,全职,"移动互联网 ,游戏",腾讯,2000人以上,上市公司,"{免费班车,成长空间,年度旅游,岗位晋升}",海淀区,腾讯科技(深圳)有限公司,产品/需求/项目类,数据分析,0,10号线,西土城,10号线_知春里;10号线_知春路;10号线_西土城;13号线_大钟寺;13号线_知春路,116.336997,39.977178,主要职责：1．负责数据分析、报告撰写，为高层领导或对外进行报告陈述；2．针对媒体类产品建立研究模型及标准化分析模板；3．利用内部大数据，结合外部公开数据发布行业报告，建立影响力。4.关注搜集国内外新闻媒体类竞品行业动态，掌握标杆数据；要求：1．掌握数据分析、商业分析常用方法，熟练应用分析工具；2．具有战略咨询工作背景优先；能独立使用R相关工具进行报表自动可视化工作的有加分；3．较强的文字功底和分析能力，能够独立开展数据分析和建立分析模型；4．有行业研究报告开发撰写经验，熟悉撰写方法；,30,15,22.5,2018-04-12 11:27:52
15257,"{数据挖掘,SPSS}",{},{张江},4101823,高级数据分析师,2018-04-12 11:26:34,14-16薪，发展空间大,20k-30k,5-10年,本科,上海,全职,"移动互联网,O2O",美味不用等,500-2000人,C轮,"{绩效奖金,股票期权,专项奖金,年底双薪}",浦东新区,美味不用等（上海）信息科技股份有限公司,市场/商务/销售类,市场/营销,0,2号线,张江高科,2号线_金科路;2号线_张江高科,121.5935,31.207614,岗位职责1、深入业务，建立并丰富业务分析框架、推动公司数据产品化、运营数据化；2、从数据中分析和发现问题、剖析原因，并提出相应解决策略；3、通过深度分析，发现具体业务发展的机会点，为提高公司经营效率和竞争力提供决策参考。任职要求1、5年及以上互联网或零售行业数据分析相关经验，拥有出色的数据分析、结构化思维、归纳与沟通能力；2、熟悉互联网常见的分析工具和数据分析方法论，有丰富的统计、预测和建模的经验；3、业务敏感度强，自驱力强，能独立开展工作。,30,20,25.0,2018-04-12 11:26:34
